id,channel,text,kein_Geschwurbel,Coronaverharmlosung,Impfung_ist_gefährlich,Maßnahmenkritik,alternative_Gegenmittel,Coronaverschwörung,QAnon,sonstige_Verschwörung,GMF,Indoktrination,Staat_als_Gegner,Pseudowissenschaft,Schlafschafe,Millenarismus,sonstiges_Geschwurbel
41,kulturstudio,"„Schwerin. Es waren Sätze wie Donnerschläge. Für das SPD-geführte Das kann ich aus eigenen primieren Quellem bestätigien und nicht nur die AWO bedient sich rechtswidrig an Fördertöpfen, DRK &amp; Co machen das Gleiche! Trotzdem es schon kleinere Verfahren gegen den einen oder anderen Kreisverband gegeben hat, scheinen die Klüngelbänder so gut gestrickt zu sein, dass die Sozialindustrie machen kann was sie will.. Die Mitarbeiter werden ausgebeutet und die Führungsebene, der ach so sozialen Vereine, fahren Luxusliousinen als Dienstfahrzeuge… Wieder ein typisches Beispiel für maßlose Steuerverschwendung, Korruption und völlige Inkompetenz an den Hebeln der Macht… „Schwerin. Es waren Sätze wie Donnerschläge. Für das SPD-geführte Sozialministerium fühlten sie sich wie politische Nackenschläge an. „Ich kann mich nicht erinnern, dass das Land für gewährte Fördermittel Verwendungsnachweise gefordert hat”, verkündete Peter Olijnyk vor den verblüfften Parlamentariern im Awo-Untersuchungsausschuss. Und noch etwas haute der langjährige Geschäftsführer der Awo Müritz Politik und Behörden um die Ohren: „Im Pflegebereich war es ein Leichtes, Bundes- und Landesmittel zu bekommen.” Aussagen mit politischer Sprengkraft – nähren sie doch den von vielen Ausschussmitgliedern gehegten Verdacht, dass über viele Jahre Steuergelder vom Sozialministerium in Schwerin mehr oder weniger unkontrolliert in die Kassen der Wohlfahrt geflossen seien. Und nach einem internen Schlüssel unter Awo, DRK, Caritas und Co. verteilt worden waren. Und das zu Zeiten, in denen die Sozialminister in MV auf die Namen Birgit Hesse (heutige SPD-Landtagspräsidentin) und Manuela Schwesig (heutige SPD-Ministerpräsidentin) gehört hatten.“ https://www.nordkurier.de/mecklenburg-vorpommern/jetzt-muss-manuela-schwesig-in-den-zeugenstand-2238167701.html",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,evahermanoffiziell,"""Unser Tweet des Tages bezieht sich auf den deutsch-arabischen Kanal des WDR, über den wir bereits vor einiger Zeit berichtet hatten. Jetzt hat er in einem Video am Beispiel Düsseldorf in die arabische Welt die unmissverständliche Botschaft gefunkt: Es gibt zu wenige Flüchtlinge in Deutschland! Und während sich sowohl Politiker als auch der Staatsfunk sich mit solch einer Nachricht sofort wieder ihres bessermenschlichen Status bewusst werden, bemerken sie gar nicht mehr die Diabolik ihrer „Flüchtlingsmoral“:",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
44,uncut_news,"Wer aus der Vergangenheit nichts gelernt hat und aus der Gegenwart nichts lernt, wird keine Zukunft haben #Allgemein #Aktuell Geschichtsunterricht ist Unterrichtung über Geschichten von Geschichtenschreibern Die meisten Menschen sind komplette Linkshirnis bzw․ dahin umerzogen worden, und funktionieren deshalb auch wie Multifunktions-Antibioroboter und von ihren Hirngrills ferngesteuerte Labyrindviecher, die",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
45,truelife18,"‼ Haldensleben, Sachsen-Anhalt ‼ SPD Ministerin beschimpft Chefarzt aus Klinik in Haldensleben! 😳 Da sagt ein Chefarzt aus der Klinik in Haldensleben der SPD Ministerin Petra Grimm Benne, die für Arbeit, Soziales und Integration und damit auch für die Krankenhäuser in Sachsen-Anhalt zuständig ist die Meinung und wird sofort beschimpft und als Populist abgetan. Frau Ministerin, das ist kein ""AfD-Sprech"" sondern die Wahrheit! @TrueLife18",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,kulturstudio,"Vielen Dank für die vielen Hinweise… So wie ich auch schon vermutete, werden diese Fahrzeuge im Zusammenhang mit Defender 2020 stehen… spannend auch der Hinweis von Ulrich: „Ich kann euch zu dem folgenden Bild nicht viel sagen, außer: Schaut mal aufs Kennzeichen: S - GQ 917. S ist Stuttgart, klar. Hier haben die USA auch derzeit mehr als die Hälfte ihrer Truppen in Deutschland stationiert, da sich, neben EUROCOM, auch AFRICOM hier befindet. Bei Böblingen sind zudem Spezialeinheiten von SEALS und Rangers stationiert (die können dann mit dem KSK in Calw schön trainieren, das ist nämlich auch nicht weit weg). Q und 17 sprechen für sich, denke ich. GQ könnte demnach schlicht heißen GO Q. Vorausgesetzt, das Bild ist wirklich von heute, könnte die 9 eine Ankündigung sein: In 9 Tagen, bzw. am 9 Februar geht's los! Stand heute (31.1.) fällt beides auf denselben Tag.“ Danke an ALLE! 🙂",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
49,uncutnewsschweiz,"So geht es mir auch.., hab viele Freunde und Kollegen da sie hier geboren sind und genau gleich aufgewachsen sind. Habe auch viele Gespräche mit ihren Eltern führen dürfen(Eingewanderte/Konservativ) die mich soo akzeptierten wie ich war.., viele haben mir von ihrer Angst um ihre Kinder erzählt.., Sie sehen diese technische Entwicklung und Fragen sich wohin das alles führen soll, den ihre Kinder kennen genau wie wir NUR dieses Leben hier..",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,klagemauerwand,"☝️ Videos von Überwachungskameras zeigen wie Kinder entführt werden oder dies versucht wird ! Übersetzung der Videobeschreibung: Twitter Tiefer Staat Bloßgestellt TWEETET DAS WEITER, TEILT ES! Echte Aufnahmen von Babygreifern des Kindersexhandels, auf frischer Tat ertappt!!! [Video-Vorschaubild:] DESHALB KÜMMERN WIR UNS TWITTERT DAS WEITER, TEILT ES, WENN IHR DEN ZWEITEN US-VERFASSUNGSZUSATZ UNTERSTÜTZT",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
55,uncut_news,"Die Vereinigten Staaten schüren ständig die Flammen des Krieges #Krieg #Kriegsverbrechen #Militär #Armee #Rüstung #USA #DASIMPERIUM Berichten der IRNA zufolge, der offiziellen iranischen Nachrichtenagentur, haben maskierte bewaffnete Männer den Basij-Kommandeur Abdolhossein Mojaddami überfallen und getötet, der einen Freiwilligenmiliz-Flügel der iranischen Revolutionsgarden in der Stadt Darkhovin in",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,q_anonymous_kanal_deutschland,"Klarstellung:Diese Politikerin hat bei Beitritt zur Politik den Gelben Schein (Bestätigung glaubhaftmachung ""Deutsch"" aus dem Kolonie Deutsch 1934 A.Hitler) beantragt beim Bundesverwaltungsamt co. BRD=Rechtsnachfolger des ""3.Reiches"" =NSDAP A.Hittler Beweismittel :Personalausweis Staatsangehörigkeit =Deutsch. Also wer ist hier der NAZI bitte!? Sie ja wohl mit Bestätigung .. und sie die 84 aktuelle NAZI Gesetze in Anwendung haben..die laut SHAEF Alliiertengesetz verboten sind. Punkt...",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
58,truelife18,"‼ Netzfund ‼ Aus einer Leserzuschrift von M.B. schreibt an Birgit Keller (Die Linke) Sehr geehrte Frau Landtagspräsidentin Birgit Keller, wie heute bekannt wurde, hat heute Herr Björn Höcke von der AFD öffentlich über seinen socia media Kanal mitgeteilt, dass er Ihnen auch mit seiner Stimme zur Wahl der Landtagspräsidentin verholfen hat. Ihre Kritik und die ihrer Parteikollegen zur Wahl des Thüringer Ministerpräsidenten Kemmerich , FDP, wurde den Bürgern über die Mainstreammedien hinreichend übermittelt. Keine Stimmen von der AFD die das Amt eines Minister ermöglichen. Ich fordere Sie daher auf, von Ihrem Amt unverzüglich zurückzutreten, sofern Ihre Kritik an der Wahl des FDP Ministerpräsidenten berechtigt war. Mit freundlichen Grüßen Wer Frau Keller seine geschätzte Meinung sagen möchte, -Text oben darf kopiert/verwendet werden- macht das am besten unter den veröffentlichten Kontaktdaten: DIE LINKE. Landesverband Thüringen Eugen-Richter-Str. 44 99085 Erfurt Telefon: 0361-6011130 Fax: 0361-6011141 lgst@die-linke-thueringen.de ""Die Thüringerin Birgit Keller ist die erste deutsche Landtagspräsidentin mit SED-Vergangenheit. ""Ich kann nicht verstehen das CDU, FDP, und AFD in Thüringen sowas dulden. @TrueLife18",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,truelife18,"‼ Netzfund ‼ An alle die es wundert wieso [Reichs]kanzlerin Merkel, sagen kann die Wahl muss rückgängig gemacht werden. Die [Reichs]kanzlerin überschreitet rein rechtlich keine Kompetenzen. Dieses Recht ist seit dem 23. Mai 1949 im Grundgesetz verankert, sehe Artikel 65 Absatz 1 Grundgesetz für die Bundesrepublik Deutschland. Diese rechtliche Norm gab es bereits in der Weimarer Verfassung vom 11. August 1919, da stand im Artikel 56 folgendes drin : (Auszug) Die Verfassung des Deutschen Reichs [""Weimarer Reichsverfassung""] vom 11. August 1919 Artikel 56 (1) Der Reichskanzler bestimmt die Richtlinien der Politik und trägt dafür gegenüber dem Reichstag die Verantwortung. Innerhalb dieser Richtlinien leitet jeder Reichsminister den ihm anvertrauten Geschäftszweig selbständig und unter eigener Verantwortung gegenüber dem Reichstag. Quelle : http://www.documentarchiv.de/wr/wrv.html (Weimarer Verfassung) dieser Artikel wurde fast exakt in den Artikel 65 Absatz 1 im Grundgesetz für die Bundesrepublik Deutschland übernommen. Quelle : https://youtu.be/rwDu6ROnImc ( Sehe ab der 27ten Sekunde bis 37ten Sekunde) Die [Reichs]kanzlerin entscheidet, die Wahl muss rückgängig gemacht werden. Für die Rechtliche Absicherung meines geschriebenen Textes : Auf Basis folgender Gesetzesgrundlage : Saarländische Verfassung Artikel 4 Glauben, Gewissen und Überzeugung sind frei. Die bürgerlichen und staatsbürgerlichen Rechte und Pflichten werden dadurch weder bedingt noch beschränkt. Saarländische Verfassung Artikel 5 Jedermann hat das Recht, innerhalb der Schranken der Gesetze seine Meinung durch Wort, Schrift, Druck, Bild oder in sonstiger Weise frei zu äußern. Die Kunst, die Wissenschaft und ihre Lehre sind frei. Eine Zensur findet nicht statt. Beschränkungen sind nur im Rahmen der Gesetze gestattet. Saarländische Verfassung Artikel 10 Auf das Recht der freien Meinungsäußerung, der Versammlungs- und Vereinsfreiheit sowie auf das Recht der Verbreitung wissenschaftlicher oder künstlerischer Werke kann sich nicht berufen, wer die freiheitliche demokratische Grundordnung angreift oder gefährdet. (UN-Menschenrechtskonvention, Absatz 49, CCPR/C/GC/34) „Gesetze, welche den Ausdruck von Meinungen zu historischen Fakten unter Strafe stellen, sind unvereinbar mit den Verpflichtungen, welche die Konvention den Unterzeichnerstaaten hinsichtlich der Respektierung der Meinungs- und Meinungsäußerungsfreiheit auferlegt. Die Konvention erlaubt kein allgemeines Verbot des Ausdrucks einer irrtümlichen Meinung oder einer unrichtigen Interpretation vergangener Geschehnisse.“ Grundgesetz Artikel 5 (1) Jeder hat das Recht, seine Meinung in Wort, Schrift und Bild frei zu äußern und zu verbreiten und sich aus allgemein zugänglichen Quellen ungehindert zu unterrichten. Die Pressefreiheit und die Freiheit der Berichterstattung durch Rundfunk und Film werden gewährleistet. Eine Zensur findet nicht statt. (2) Diese Rechte finden ihre Schranken in den Vorschriften der allgemeinen Gesetze, den gesetzlichen Bestimmungen zum Schutze der Jugend und in dem Recht der persönlichen Ehre. (3) Kunst und Wissenschaft, Forschung und Lehre sind frei. Die Freiheit der Lehre entbindet nicht von der Treue zur Verfassung. Grundgesetz Artikel 17 Jedermann hat das Recht, sich einzeln oder in Gemeinschaft mit anderen schriftlich mit Bitten oder Beschwerden an die zuständigen Stellen und an die Volksvertretung zu wenden. @TrueLife18",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,truelife18,"‼ Stasi Merkels Säuberung ist voll im Gang ‼ Der Ost-Beauftragte der Bundesregierung, Christian Hirte, tritt auf Betreiben von Bundeskanzlerin Angela Merkel zurück. Das teilte der CDU-Politiker am Samstag in einer Twitter-Nachricht mit. Merkel habe ihm im Gespräch mitgeteilt, dass er nicht länger Beauftragter für die Neuen Länder sein könne. „Ihrer Anregung folgend, habe ich daher um meine Entlassung gebeten“, erklärte er. Regierungssprecher Steffen Seibert teilte zudem mit, die Kanzlerin habe dem Bundespräsidenten Hirtes Entlassung als Wirtschaftsstaatssekretär vorgeschlagen. Auslöser ist eine Nachricht des 43-Jährigen auf Twitter: Hirte, der aus Thüringen stammt und dort stellvertretender CDU-Chef ist, hatte ausdrücklich zur Wahl des Thüringer FDP-Ministerpräsidenten Thomas Kemmerich gratuliert, der mit AfD-Stimmen gewählt worden war. Er schrieb an Kemmerich: „Deine Wahl als Kandidat der Mitte zeigt noch einmal, dass die Thüringer Rot-Rot-Grün abgewählt haben. Viel Erfolg für diese schwierige Aufgabe zum Wohle des Freistaats http://archive.is/vHMVO",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
63,klagemauerwand,"Immer mehr beschäftigen sich Leute mit dem Thema und bringen ihre Form der Forschung auf den Markt. Wie wir schon des öfteren in diversen Blogs erwähnt haben , geht das allsehende Auge in den Gral über bzw ist schon seit 2002 übergegangen. Dadurch bekommen diese Freimaurer keine Energie mehr, denn wenn die Spitze weg ist, fällt der untere Teil im Laufe der nächsten Generationen total auseinander. Dieser Papst ist auch der letzte und dann wird die Kirche nur mehr den Status eines Museums haben.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
65,wir_sind_viel_mehr,"16. Zur Einführung und Unterstützung der wirtschaftlichen Kontrolle, die durch den Kontrollrat errichtet worden ist, ist ein deutscher Verwaltungsapparat zu schaffen. Den deutschen Behörden ist in möglichst vollem Umfange die Verwaltung dieses Apparates zu fördern und zu übernehmen. So ist dem deutschen Volk klarzumachen, daß die Verantwortung für diese Verwaltung und deren Versagen auf ihm ruhen wird. Jede deutsche Verwaltung, die dem Ziel der Besatzung nicht entsprechen wird, wird verboten werden.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,unzensiert,"🚨Antifaschistischten planen Aufmarsch in Erfurt 🚨 ❗️Ramelow's rote Garnisonen wollen Samstag in Erfurt aufmarschieren und gegen Demokratie demonstrieren! 🤷‍♂️ Schaut Euch mal an, wer das finanziert.❗️ Bundesweite Demo | 15. Februar 2020 |Erfurt | 13 Uhr | Domplatz Busse zur Demo in Erfurt erstellt von DGB Frankfurt — zuletzt geändert: 6 hours ago Kein Pakt mit Faschist*innen – niemals und nirgendwo! Ab Frankfurt werden Busse zur Demo von (#)unteilbar in Erfurt organisiert. Kostenlose Mitfahrt nach Anmeldung! Quelle. Link👈 Volltext @unzensiert",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
68,oliverjanich,"„Wie der Focus berichtet, verschärft das Bundesamt für Verfassungsschutz (BfV) und seine Landesstellen mittlerweile seine Gangart gegen die patriotische Partei. Seit Anfang 2020 sammeln sie Informationen über die außerparlamentarischen Aktivitäten mehrerer AfD-Abgeordneter. Erkenntnisse, welche nach Ansicht der Behörde einen potenziell belastenden Charakter haben könnten, speichert diese seither in eigenen „Personenakten”. (…) Vorerst beschränken sich die Maßnahmen anscheinend auf Abgeordnete, welche dem sogenannten Flügel um den Thüringer AfD-Landeschef Björn Höcke angehören. Dieser wurde im Jänner des Vorjahres von BfV-Präsident Thomas Haldenwang zum „Verdachtsfall” erklärt. Dass das Amt ähnliche Maßnahmen auch gegen einzelne Linken-Politiker erwägt, dürfte nur ein geringer Trost sein.“ https://www.tagesstimme.com/2020/02/12/verfassungsschutz-beobachtet-jetzt-afd-fluegel-politiker/",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,kulturstudio,"""HANNOVER (epd). Kritiker der geplanten Impfpflicht gegen Masern wollen versuchen, das Gesetz noch vor dem Inkrafttreten am 1. März zu stoppen. In Kürze werde ein Eilantrag beim Bundesverfassungsgericht eingereicht, so der Arzt Steffen Rabe vom Vorstand des Vereins ""Ärzte für individuelle Impfentscheidung"" dem Redaktionsnetzwerk Deutschland. ""Wir werden alle juristischen Mittel ausschöpfen, um diesen Verfassungsbruch zu verhindern."" Nach Angaben von Rabe sind zudem mehrere Verfassungsbeschwerden von Eltern in Vorbereitung. Die Impfpflicht verletze gleich mehrere Grundrechte, vor allem das Grundrecht auf körperliche Unversehrtheit der Kinder und das grundrechtlich geschützte Elternrecht, kritisierte er. Das von Bundestag und Bundesrat beschlossene Gesetz wurde am Donnerstag im Bundesgesetzblatt veröffentlicht. Es sieht vor, dass Kinder nur noch in eine Kita dürfen, wenn sie gegen Masern geimpft sind. Bei Schulkindern kann die Aufnahme aber wegen der Schulpflicht nicht verweigert werden."" https://www.badische-zeitung.de/impfpflicht-soll-gestoppt-werden--182769409.html",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,lionmediatelegram,"Heute nur auf Patreon „Staatliche Propaganda: Das ARD Framing-Manual“ (4:02 min) http://www.patreon.com/LIONMedia Ab sofort erscheinen auf Patreon kurze Zusatzinhalte, als Dankeschön für eine monatliche Unterstützung, durch die das ganze Projekt ermöglicht wird. Das können Rückblicke in die Geschichte oder aktuelle Themen sein, die nicht in meine Hauptvideos gepasst haben. Auf Youtube verpasst ihr natürlich trotzdem nichts, die Videos auf Patreon dienen lediglich als Ergänzung.",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
79,martinsellnerib,"Der Vater des Mörders war offenbar Politiker bei den Grünen! Der Amokläufer hat auch seine eigene Mutter ermordet. Die Tat wird immer klarer: ein psychisch labiler Geisteskranker, mit rassistischen Ansichten dreht durch. Ein Rechter? Nein. Hätte seine Wahnkrankheit ihn gegen ""Russen"" eingenommen hätte er die erschossen. Hauptmotiv seiner ekelhaften Tat waren seine Paranoia und vermutlich ein manischer Schub.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,qlobalchange,"Q3876 Versteckte Ratten huschen während eines Feuers ins Freie: Das Beste kommt erst noch! Anonym: c7e555f165a4c7f0f4ddd3c7d5b17b765cbb417f96944442c58bf2b7050900d0.jpg Teig https://pastebin.com/pdwphuug 📁 kann eine weitere backen oder aufschieben F_NewsEx3820.png Vielen Dank, Bäcker(innen)! DAS BESTE STEHT NOCH BEVOR! [bzgl: MSM] wenn Fakten und Wahrheit NICHT auf eurer Seite sind, welche Taktik muss dann angewendet werden? [PS], was 'sichtbar' geschieht [bzgl: [verborgene] Ratten] während eines Feuers? Q",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
81,expresszeitung,"Rottet sich Japan aus? „(...)Dazu gehört, dass die sie in den vergangenen Jahren den Sex weitgehend eingestellt haben. Viele haben nach den traditionell langen Arbeitstagen schlicht keine Lust mehr oder empfinden Partnerschaft und Geschlechtsverkehr generell für zu kompliziert. Einen derart heftigen Einbruch gab es nur während der Finanzkrise vor zehn Jahren und nach der Mehrwertsteuererhöhung im Jahr 2014. Noch nicht mal nach dem Tsunami und dem daraus resultierenden Atomunfall im Jahr 2011 gab es ein vergleichbar starkes Minus.(...) Der private Konsum ist in jeder Volkswirtschaft eher ein stabilisierender Faktor. Während die Industrieproduktion schon mal kräftig einbricht, sind Konsumenten in der Regel weniger sprunghaft. Doch Japaner reagieren offensichtlich sehr empfindlich auf Steuererhöhungen.(...) Angesichts der demografischen Schrumpfung des Landes gäbe es nur eine Lösung, nämlich den Zuzug von Migranten, so Weinberg. „Das passiert nicht und deshalb ist das Risiko in Japan groß.“ (@oliverjanich) Was die Deutschen hier als die einzige Lösung verkaufen, dürfte kaum verwundern. Dass die Japaner nicht diesen Lösungen folgen, wird letztendlich ihre Rettung sein. So werden sie in ihrem Rückgang wenigstens nicht ersetzt, was ihnen deutlich mehr Zeit gibt, den gegenwärtigen japanischen Lebensstil zu überdenken. (jg) https://www.welt.de/finanzen/article205972343/Japan-Kein-Sex-kein-Konsum-und-jetzt-kommt-die-Rezession.html",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
